ts_sec,rel_ms,current_mA
1757011758.199744,8051.147,0.060
1757011758.201813,8053.216,0.060
1757011758.203883,8055.287,0.060
1757011758.205952,8057.355,0.060
1757011758.208022,8059.426,0.060
1757011758.210091,8061.494,0.060
1757011758.212159,8063.562,0.060
1757011758.214227,8065.631,0.060
1757011758.216295,8067.698,0.060
1757011758.218364,8069.768,0.060
1757011758.220433,8071.836,0.060
1757011758.222502,8073.905,0.060
1757011758.224569,8075.972,0.060
1757011758.226637,8078.041,0.060
1757011758.228705,8080.108,0.060
1757011758.230774,8082.177,0.060
1757011758.232842,8084.245,0.060
1757011758.234912,8086.315,0.060
1757011758.236980,8088.384,0.060
1757011758.239049,8090.453,0.060
1757011758.241117,8092.521,0.060
1757011758.243187,8094.590,0.060
1757011758.245256,8096.660,0.060
1757011758.247325,8098.728,0.060
1757011758.249394,8100.797,0.060
1757011758.251463,8102.866,0.060
1757011758.253531,8104.935,0.060
1757011758.255601,8107.005,0.060
1757011758.257671,8109.074,0.060
1757011758.259740,8111.143,0.060
1757011758.261812,8113.215,0.060
1757011758.263881,8115.284,0.060
1757011758.265951,8117.354,0.060
1757011758.268023,8119.426,0.060
1757011758.270092,8121.495,0.060
1757011758.272158,8123.562,0.060
1757011758.274227,8125.631,0.060
1757011758.276295,8127.698,0.060
1757011758.278363,8129.767,0.060
1757011758.280430,8131.834,0.060
1757011758.282499,8133.903,0.060
1757011758.284568,8135.971,0.060
1757011758.286636,8138.040,0.060
1757011758.288703,8140.106,0.060
1757011758.290772,8142.175,0.060
1757011758.292841,8144.245,0.060
1757011758.294910,8146.313,0.060
1757011758.296978,8148.382,0.060
1757011758.299047,8150.451,0.060
1757011758.301115,8152.519,0.060
1757011758.303184,8154.588,0.060
1757011758.305252,8156.655,0.060
1757011758.307321,8158.724,0.060
1757011758.309390,8160.793,0.060
1757011758.311459,8162.863,0.060
1757011758.313528,8164.931,0.060
1757011758.315597,8167.000,0.060
1757011758.317667,8169.070,0.060
1757011758.319735,8171.139,0.060
1757011758.321804,8173.207,0.060
1757011758.323874,8175.277,0.060
1757011758.325942,8177.346,0.060
1757011758.328027,8179.431,0.060
1757011758.330097,8181.500,0.060
1757011758.332167,8183.570,0.060
1757011758.334236,8185.640,0.060
1757011758.336303,8187.706,0.060
1757011758.338371,8189.775,0.060
1757011758.340440,8191.844,0.060
1757011758.342509,8193.912,0.060
1757011758.344576,8195.979,0.060
1757011758.346644,8198.048,0.060
1757011758.348713,8200.116,0.060
1757011758.350782,8202.185,0.060
1757011758.352851,8204.254,0.060
1757011758.354920,8206.324,0.060
1757011758.356989,8208.392,0.060
1757011758.359058,8210.461,0.060
1757011758.361125,8212.528,0.060
1757011758.363194,8214.598,0.060
1757011758.365263,8216.667,0.060
1757011758.367332,8218.735,0.060
1757011758.369401,8220.805,0.060
1757011758.371471,8222.874,0.060
1757011758.373540,8224.944,0.060
1757011758.375609,8227.013,0.060
1757011758.377678,8229.082,0.060
1757011758.379747,8231.151,0.060
1757011758.381817,8233.220,0.060
1757011758.383887,8235.290,0.060
1757011758.385956,8237.359,0.060
1757011758.388022,8239.426,0.060
1757011758.390091,8241.495,0.060
1757011758.392160,8243.564,0.060
1757011758.394229,8245.632,0.060
1757011758.396296,8247.699,0.060
1757011758.398365,8249.769,0.060
1757011758.400433,8251.837,0.060
1757011758.402502,8253.906,0.060
1757011758.404571,8255.974,0.060
1757011758.406640,8258.043,0.060
1757011758.408709,8260.112,0.060
1757011758.410778,8262.181,0.060
1757011758.412844,8264.247,0.060
1757011758.414913,8266.317,0.060
1757011758.416981,8268.384,0.060
1757011758.419050,8270.453,0.060
1757011758.421117,8272.520,0.060
1757011758.423190,8274.593,0.060
1757011758.425259,8276.662,0.060
1757011758.427328,8278.731,0.060
1757011758.429400,8280.803,0.060
1757011758.431467,8282.871,0.060
1757011758.433548,8284.952,0.060
1757011758.435630,8287.034,0.060
1757011758.437710,8289.113,0.060
1757011758.439808,8291.211,0.060
1757011758.441900,8293.303,0.060
1757011758.443983,8295.387,0.060
1757011758.446055,8297.459,0.060
1757011758.448123,8299.527,0.060
1757011758.450202,8301.606,0.060
1757011758.452279,8303.682,0.060
1757011758.454394,8305.797,0.060
1757011758.456469,8307.873,0.060
1757011758.458612,8310.016,0.060
1757011758.460680,8312.083,0.060
1757011758.462744,8314.147,0.080
1757011758.464805,8316.209,0.080
1757011758.466867,8318.271,0.080
1757011758.468930,8320.334,0.080
1757011758.470994,8322.398,0.080
1757011758.473058,8324.461,0.080
1757011758.475123,8326.527,0.080
1757011758.477188,8328.592,0.080
1757011758.479255,8330.658,0.080
1757011758.481322,8332.725,0.080
1757011758.483389,8334.793,0.080
1757011758.485460,8336.863,0.080
1757011758.487527,8338.931,0.080
1757011758.489596,8340.999,0.080
1757011758.491664,8343.068,0.080
1757011758.493732,8345.136,0.080
1757011758.495800,8347.203,0.080
1757011758.497867,8349.270,0.080
1757011758.499935,8351.338,0.080
1757011758.502004,8353.407,0.080
1757011758.504070,8355.473,0.080
1757011758.506140,8357.543,0.080
1757011758.508208,8359.611,0.080
1757011758.510276,8361.680,0.080
1757011758.512343,8363.746,0.080
1757011758.514410,8365.814,0.080
1757011758.516479,8367.882,0.080
1757011758.518548,8369.951,0.080
1757011758.520615,8372.019,0.080
1757011758.522685,8374.088,0.080
1757011758.524753,8376.157,0.080
1757011758.526822,8378.225,0.080
1757011758.528888,8380.291,0.080
1757011758.530956,8382.360,0.080
1757011758.533026,8384.430,0.080
1757011758.535095,8386.499,0.080
1757011758.537167,8388.570,0.080
1757011758.539235,8390.638,0.080
1757011758.541303,8392.707,0.080
1757011758.543372,8394.776,0.080
1757011758.545442,8396.846,0.080
1757011758.547511,8398.914,0.080
1757011758.549579,8400.982,0.080
1757011758.551648,8403.051,0.080
1757011758.553718,8405.122,0.080
1757011758.555787,8407.191,0.080
1757011758.557855,8409.259,0.080
1757011758.559923,8411.327,0.080
1757011758.561992,8413.395,0.080
1757011758.564022,8415.426,0.080
1757011758.566091,8417.495,0.080
1757011758.568161,8419.564,0.080
1757011758.570223,8421.626,0.080
1757011758.572283,8423.687,0.080
1757011758.574344,8425.748,0.080
1757011758.576406,8427.810,0.080
1757011758.578468,8429.871,0.080
1757011758.580528,8431.931,0.080
1757011758.582597,8434.001,0.080
1757011758.584665,8436.068,0.080
1757011758.586732,8438.136,0.080
1757011758.588800,8440.203,0.080
1757011758.590868,8442.272,0.080
1757011758.592936,8444.340,0.080
1757011758.595004,8446.408,0.080
1757011758.597073,8448.476,0.080
1757011758.599141,8450.545,0.080
1757011758.601209,8452.612,0.080
1757011758.603277,8454.681,0.080
1757011758.605344,8456.748,0.080
1757011758.607414,8458.817,0.080
1757011758.609482,8460.886,0.080
1757011758.611550,8462.954,0.080
1757011758.613619,8465.022,0.080
1757011758.615688,8467.091,0.080
1757011758.617755,8469.159,0.080
1757011758.619824,8471.228,0.080
1757011758.621892,8473.296,0.080
1757011758.623962,8475.365,0.080
1757011758.626030,8477.434,0.080
1757011758.628098,8479.502,0.080
1757011758.630169,8481.572,0.080
1757011758.632236,8483.640,0.080
1757011758.634305,8485.708,0.080
1757011758.636371,8487.775,0.080
1757011758.638440,8489.843,0.080
1757011758.640509,8491.912,0.080
1757011758.642578,8493.981,0.080
1757011758.644645,8496.048,0.080
1757011758.646714,8498.118,0.080
1757011758.648782,8500.186,0.080
1757011758.650851,8502.254,0.080
1757011758.652918,8504.322,0.080
1757011758.654987,8506.391,0.080
1757011758.657056,8508.460,0.080
1757011758.659124,8510.528,0.080
1757011758.661193,8512.596,0.080
1757011758.663261,8514.665,0.080
1757011758.665330,8516.733,0.080
1757011758.667398,8518.802,0.080
1757011758.669467,8520.870,0.080
1757011758.671535,8522.938,0.080
1757011758.673603,8525.006,0.080
1757011758.675672,8527.075,0.080
1757011758.677741,8529.144,0.080
1757011758.679810,8531.213,0.080
1757011758.681878,8533.281,0.080
1757011758.683947,8535.350,0.080
1757011758.686015,8537.418,0.080
1757011758.688082,8539.485,0.080
1757011758.690150,8541.554,0.080
1757011758.692218,8543.622,0.080
1757011758.694286,8545.690,0.080
1757011758.696354,8547.758,0.080
1757011758.698423,8549.827,0.080
1757011758.700490,8551.894,0.080
1757011758.702558,8553.962,0.080
1757011758.704628,8556.031,0.080
1757011758.706695,8558.099,0.080
1757011758.708763,8560.166,0.080
1757011758.710832,8562.235,0.080
1757011758.712900,8564.304,0.080
1757011758.714969,8566.373,0.080
1757011758.717038,8568.441,0.080
1757011758.719106,8570.510,0.080
1757011758.721175,8572.579,0.080
1757011758.723244,8574.648,0.080
1757011758.725313,8576.716,0.080
1757011758.727382,8578.785,0.080
1757011758.729450,8580.853,0.080
1757011758.731518,8582.922,0.080
1757011758.733588,8584.992,0.080
1757011758.735657,8587.060,0.080
1757011758.737726,8589.129,0.080
1757011758.739795,8591.198,0.080
1757011758.741863,8593.267,0.080
1757011758.743933,8595.337,0.080
1757011758.746003,8597.406,0.080
1757011758.748070,8599.473,0.080
1757011758.750138,8601.542,0.080
1757011758.752205,8603.609,0.080
1757011758.754274,8605.678,0.080
1757011758.756341,8607.744,0.080
1757011758.758410,8609.813,0.080
1757011758.760478,8611.881,0.080
1757011758.762547,8613.950,0.080
1757011758.764614,8616.017,0.080
1757011758.766682,8618.085,0.080
1757011758.768751,8620.155,0.080
1757011758.770820,8622.223,0.080
1757011758.772889,8624.292,0.080
1757011758.774959,8626.362,0.080
1757011758.777027,8628.431,0.080
1757011758.779096,8630.500,0.080
1757011758.781165,8632.569,0.080
1757011758.783234,8634.638,0.080
1757011758.785302,8636.706,0.080
1757011758.787371,8638.774,0.080
1757011758.789442,8640.845,0.080
1757011758.791510,8642.914,0.080
1757011758.793580,8644.984,0.080
1757011758.795649,8647.052,0.080
1757011758.797717,8649.121,0.080
1757011758.799786,8651.190,0.080
1757011758.801855,8653.259,0.080
1757011758.803924,8655.327,0.080
1757011758.805993,8657.396,0.080
1757011758.808029,8659.433,0.080
1757011758.810098,8661.502,0.080
1757011758.812165,8663.568,0.080
1757011758.814233,8665.637,0.080
1757011758.816300,8667.703,0.080
1757011758.818368,8669.772,0.080
1757011758.820437,8671.840,0.080
1757011758.822505,8673.909,0.080
1757011758.824572,8675.975,0.080
1757011758.826641,8678.044,0.080
1757011758.828710,8680.114,0.080
1757011758.830779,8682.182,0.080
1757011758.832848,8684.251,0.080
1757011758.834917,8686.320,0.080
1757011758.836986,8688.390,0.080
1757011758.839054,8690.458,0.080
1757011758.841123,8692.526,0.080
1757011758.843191,8694.595,0.080
1757011758.845260,8696.663,0.080
1757011758.847328,8698.732,0.080
1757011758.849398,8700.802,0.080
1757011758.851467,8702.870,0.080
1757011758.853538,8704.941,0.080
1757011758.855606,8707.010,0.080
1757011758.857675,8709.078,0.080
1757011758.859744,8711.147,0.080
1757011758.861812,8713.215,0.080
1757011758.863881,8715.285,0.080
1757011758.865950,8717.353,0.080
1757011758.868021,8719.424,0.060
1757011758.870089,8721.493,0.060
1757011758.872159,8723.562,0.060
1757011758.874227,8725.630,0.060
1757011758.876295,8727.698,0.060
1757011758.878363,8729.767,0.060
1757011758.880431,8731.834,0.060
1757011758.882500,8733.903,0.060
1757011758.884566,8735.969,0.060
1757011758.886634,8738.037,0.060
1757011758.888703,8740.106,0.060
1757011758.890772,8742.175,0.060
1757011758.892840,8744.243,0.060
1757011758.894908,8746.311,0.060
1757011758.896979,8748.382,0.060
1757011758.899047,8750.451,0.060
1757011758.901115,8752.519,0.060
1757011758.903184,8754.588,0.060
1757011758.905253,8756.656,0.060
1757011758.907322,8758.725,0.060
1757011758.909394,8760.798,0.060
1757011758.911463,8762.867,0.060
1757011758.913531,8764.934,0.060
1757011758.915599,8767.003,0.060
1757011758.917668,8769.071,0.060
1757011758.919736,8771.140,0.060
1757011758.921806,8773.209,0.060
1757011758.923875,8775.279,0.060
1757011758.925943,8777.347,0.060
1757011758.928020,8779.423,0.060
1757011758.930083,8781.486,0.060
1757011758.932140,8783.544,0.060
1757011758.934197,8785.600,0.060
1757011758.936254,8787.657,0.060
1757011758.938311,8789.714,0.060
1757011758.940368,8791.771,0.080
1757011758.942434,8793.838,0.080
1757011758.944501,8795.905,0.080
1757011758.946569,8797.973,0.080
1757011758.948637,8800.040,0.080
1757011758.950706,8802.109,0.080
1757011758.952775,8804.178,0.080
1757011758.954844,8806.247,0.080
1757011758.956913,8808.317,0.080
1757011758.958982,8810.385,0.080
1757011758.961050,8812.453,0.080
1757011758.963119,8814.522,0.080
1757011758.965187,8816.591,0.080
1757011758.967256,8818.659,0.080
1757011758.969326,8820.729,0.080
1757011758.971394,8822.797,0.080
1757011758.973462,8824.865,0.080
1757011758.975530,8826.934,0.080
1757011758.977599,8829.002,0.080
1757011758.979668,8831.072,0.080
1757011758.981737,8833.140,0.080
1757011758.983805,8835.209,0.080
1757011758.985873,8837.277,0.080
1757011758.987941,8839.345,0.080
1757011758.990010,8841.413,0.080
1757011758.992076,8843.480,0.080
1757011758.994146,8845.550,0.080
1757011758.996212,8847.616,0.080
1757011758.998281,8849.684,0.080
1757011759.000348,8851.751,0.080
1757011759.002417,8853.820,0.080
1757011759.004485,8855.889,0.080
1757011759.006553,8857.957,0.080
1757011759.008621,8860.024,0.080
1757011759.010689,8862.093,0.080
1757011759.012757,8864.161,0.080
1757011759.014827,8866.230,0.080
1757011759.016895,8868.298,0.080
1757011759.018964,8870.368,0.080
1757011759.021033,8872.436,0.080
1757011759.023101,8874.505,0.080
1757011759.025168,8876.572,0.080
1757011759.027237,8878.640,0.080
1757011759.029305,8880.708,0.080
1757011759.031373,8882.777,0.080
1757011759.033442,8884.845,0.080
1757011759.035511,8886.914,0.080
1757011759.037579,8888.982,0.080
1757011759.039648,8891.052,0.080
1757011759.041716,8893.119,0.080
1757011759.043784,8895.188,0.080
1757011759.045852,8897.256,0.080
1757011759.047921,8899.324,0.080
1757011759.049990,8901.394,0.080
1757011759.052019,8903.423,0.080
1757011759.054088,8905.492,0.080
1757011759.056156,8907.560,0.080
1757011759.058224,8909.628,0.080
1757011759.060291,8911.694,0.080
1757011759.062359,8913.762,0.080
1757011759.064428,8915.832,0.080
1757011759.066497,8917.900,0.080
1757011759.068564,8919.967,0.080
1757011759.070632,8922.036,0.080
1757011759.072700,8924.103,0.080
1757011759.074768,8926.172,0.080
1757011759.076835,8928.239,0.080
1757011759.078904,8930.307,0.080
1757011759.080971,8932.375,0.080
1757011759.083040,8934.443,0.080
1757011759.085107,8936.511,0.080
1757011759.087175,8938.579,0.080
1757011759.089244,8940.648,0.080
1757011759.091313,8942.716,0.080
1757011759.093380,8944.784,0.080
1757011759.095448,8946.852,0.080
1757011759.097517,8948.920,0.080
1757011759.099585,8950.989,0.080
1757011759.101652,8953.056,0.080
1757011759.103720,8955.123,0.080
1757011759.105787,8957.190,0.080
1757011759.107854,8959.258,0.060
1757011759.109923,8961.326,0.060
1757011759.111992,8963.395,0.060
1757011759.114060,8965.464,0.060
1757011759.116127,8967.531,0.060
1757011759.118196,8969.600,0.060
1757011759.120265,8971.668,0.060
1757011759.122333,8973.736,0.060
1757011759.124401,8975.805,0.060
1757011759.126472,8977.875,0.060
1757011759.128540,8979.943,0.060
1757011759.130609,8982.012,0.060
1757011759.132676,8984.080,0.060
1757011759.134744,8986.148,0.060
1757011759.136813,8988.217,0.060
1757011759.138881,8990.285,0.060
1757011759.140950,8992.353,0.060
1757011759.143017,8994.421,0.060
1757011759.145085,8996.489,0.060
1757011759.147154,8998.557,0.060
1757011759.149225,9000.628,0.060
1757011759.151293,9002.697,0.060
1757011759.153364,9004.768,0.060
1757011759.155433,9006.837,0.060
1757011759.157502,9008.905,0.060
1757011759.159571,9010.974,0.060
1757011759.161639,9013.042,0.060
1757011759.163708,9015.111,0.060
1757011759.165776,9017.179,0.060
1757011759.167844,9019.248,0.060
1757011759.169913,9021.317,0.060
1757011759.171982,9023.386,0.060
1757011759.174051,9025.455,0.060
1757011759.176118,9027.521,0.060
1757011759.178186,9029.590,0.060
1757011759.180254,9031.657,0.060
1757011759.182322,9033.725,0.060
1757011759.184389,9035.793,0.060
1757011759.186459,9037.862,0.060
1757011759.188528,9039.931,0.060
1757011759.190597,9042.000,0.060
1757011759.192664,9044.068,0.060
1757011759.194734,9046.137,0.060
1757011759.196802,9048.205,0.060
1757011759.198870,9050.274,0.060
1757011759.200938,9052.341,0.060
1757011759.203006,9054.410,0.060
1757011759.205076,9056.479,0.060
1757011759.207143,9058.547,0.060
1757011759.209213,9060.617,0.060
1757011759.211281,9062.685,0.060
1757011759.213352,9064.756,0.060
1757011759.215421,9066.825,0.060
1757011759.217490,9068.893,0.060
1757011759.219560,9070.963,0.060
1757011759.221629,9073.032,0.060
1757011759.223698,9075.102,0.060
1757011759.225767,9077.170,0.060
1757011759.227836,9079.239,0.060
1757011759.229905,9081.308,0.060
1757011759.231974,9083.378,0.060
1757011759.234044,9085.447,0.060
1757011759.236111,9087.515,0.060
1757011759.238179,9089.583,0.060
1757011759.240247,9091.650,0.060
1757011759.242316,9093.719,0.060
1757011759.244385,9095.788,0.060
1757011759.246455,9097.858,0.060
1757011759.248522,9099.925,0.060
1757011759.250591,9101.995,0.060
1757011759.252659,9104.062,0.060
1757011759.254731,9106.135,0.060
1757011759.256803,9108.206,0.060
1757011759.258872,9110.275,0.060
1757011759.260940,9112.344,0.060
1757011759.263009,9114.413,0.060
1757011759.265079,9116.482,0.060
1757011759.267148,9118.551,0.060
1757011759.269218,9120.621,0.060
1757011759.271286,9122.689,0.060
1757011759.273375,9124.779,0.060
1757011759.275445,9126.848,0.060
1757011759.277513,9128.916,0.060
1757011759.279582,9130.986,0.060
1757011759.281650,9133.053,0.060
1757011759.283718,9135.122,0.060
1757011759.285787,9137.190,0.060
1757011759.287856,9139.259,0.060
1757011759.289924,9141.328,0.060
1757011759.291994,9143.397,0.060
1757011759.294062,9145.466,0.060
1757011759.296128,9147.532,0.060
1757011759.298197,9149.600,0.060
1757011759.300262,9151.666,0.060
1757011759.302332,9153.735,0.060
1757011759.304400,9155.804,0.060
1757011759.306470,9157.873,0.060
1757011759.308539,9159.942,0.060
1757011759.310606,9162.010,0.060
1757011759.312673,9164.077,0.060
1757011759.314743,9166.146,0.060
1757011759.316810,9168.213,0.060
1757011759.318877,9170.281,0.060
1757011759.320945,9172.348,0.060
1757011759.323013,9174.416,0.060
1757011759.325081,9176.485,0.060
1757011759.327150,9178.553,0.060
1757011759.329219,9180.622,0.060
1757011759.331287,9182.691,0.060
1757011759.333371,9184.774,0.060
1757011759.335439,9186.843,0.060
1757011759.337508,9188.912,0.060
1757011759.339577,9190.980,0.060
1757011759.341645,9193.048,0.060
1757011759.343713,9195.117,0.060
1757011759.345783,9197.186,0.060
1757011759.347851,9199.255,0.060
1757011759.349919,9201.323,0.060
1757011759.351988,9203.392,0.060
1757011759.354056,9205.460,0.060
1757011759.356123,9207.526,0.060
1757011759.358192,9209.595,0.060
1757011759.360260,9211.663,0.060
1757011759.362329,9213.732,0.060
1757011759.364396,9215.799,0.060
1757011759.366465,9217.868,0.060
1757011759.368534,9219.937,0.060
1757011759.370603,9222.006,0.060
1757011759.372670,9224.074,0.060
1757011759.374739,9226.142,0.060
1757011759.376807,9228.210,0.060
1757011759.378875,9230.278,0.060
1757011759.380943,9232.346,0.060
1757011759.383011,9234.414,0.060
1757011759.385079,9236.482,0.060
1757011759.387148,9238.551,0.060
1757011759.389215,9240.619,0.060
1757011759.391284,9242.687,0.060
1757011759.393351,9244.755,0.060
1757011759.395420,9246.824,0.060
1757011759.397489,9248.893,0.060
1757011759.399558,9250.962,0.060
1757011759.401627,9253.031,0.060
1757011759.403696,9255.099,0.060
1757011759.405765,9257.168,0.060
1757011759.407833,9259.236,0.060
1757011759.409903,9261.306,0.060
1757011759.411972,9263.375,0.060
1757011759.414041,9265.445,0.060
1757011759.416108,9267.511,0.060
1757011759.418177,9269.580,0.060
1757011759.420245,9271.648,0.060
1757011759.422314,9273.717,0.060
1757011759.424380,9275.783,0.060
1757011759.426449,9277.852,0.060
1757011759.428518,9279.921,0.060
1757011759.430587,9281.990,0.060
1757011759.432654,9284.058,0.060
1757011759.434723,9286.127,0.060
1757011759.436791,9288.194,0.060
1757011759.438859,9290.262,0.060
1757011759.440927,9292.330,0.060
1757011759.442996,9294.399,0.060
1757011759.445066,9296.470,0.060
1757011759.447135,9298.538,0.060
1757011759.449202,9300.606,0.060
1757011759.451271,9302.674,0.060
1757011759.453340,9304.743,0.060
1757011759.455408,9306.812,0.060
1757011759.457477,9308.881,0.060
1757011759.459546,9310.950,0.060
1757011759.461615,9313.018,0.060
1757011759.463684,9315.087,0.060
1757011759.465753,9317.156,0.060
1757011759.467823,9319.226,0.060
1757011759.469891,9321.295,0.060
1757011759.471960,9323.363,0.060
1757011759.474029,9325.432,0.060
1757011759.476095,9327.499,0.060
1757011759.478164,9329.567,0.060
1757011759.480232,9331.636,0.060
1757011759.482301,9333.705,0.060
1757011759.484369,9335.772,0.060
1757011759.486437,9337.841,0.060
1757011759.488505,9339.908,0.060
1757011759.490573,9341.977,0.060
1757011759.492641,9344.044,0.060
1757011759.494710,9346.113,0.060
1757011759.496777,9348.181,0.060
1757011759.498847,9350.250,0.060
1757011759.500913,9352.317,0.060
1757011759.502982,9354.386,0.060
1757011759.505049,9356.452,0.060
1757011759.507117,9358.521,0.060
1757011759.509185,9360.589,0.060
1757011759.511254,9362.658,0.060
1757011759.513323,9364.726,0.060
1757011759.515392,9366.796,0.060
1757011759.517461,9368.865,0.060
1757011759.519531,9370.935,0.060
1757011759.521601,9373.004,0.060
1757011759.523669,9375.072,0.060
1757011759.525737,9377.141,0.060
1757011759.527806,9379.210,0.060
1757011759.529874,9381.278,0.060
1757011759.531944,9383.347,0.060
1757011759.534014,9385.417,0.060
1757011759.536080,9387.484,0.060
1757011759.538151,9389.555,0.060
1757011759.540219,9391.623,0.060
1757011759.542288,9393.692,0.060
1757011759.544355,9395.758,0.060
1757011759.546423,9397.827,0.060
1757011759.548491,9399.894,0.060
1757011759.550559,9401.963,0.060
1757011759.552625,9404.029,0.060
1757011759.554693,9406.097,0.060
1757011759.556763,9408.166,0.060
1757011759.558832,9410.235,0.060
1757011759.560899,9412.303,0.060
1757011759.562968,9414.372,0.060
1757011759.565036,9416.440,0.060
1757011759.567105,9418.508,0.060
1757011759.569173,9420.576,0.060
1757011759.571242,9422.646,0.060
1757011759.573312,9424.716,0.060
1757011759.575380,9426.784,0.060
1757011759.577448,9428.852,0.060
1757011759.579517,9430.921,0.060
1757011759.581587,9432.991,0.060
1757011759.583656,9435.060,0.060
1757011759.585725,9437.128,0.060
1757011759.587794,9439.198,0.060
1757011759.589863,9441.266,0.060
1757011759.591931,9443.335,0.060
1757011759.594000,9445.403,0.060
1757011759.596067,9447.471,0.060
1757011759.598135,9449.539,0.060
1757011759.600204,9451.608,0.060
1757011759.602273,9453.676,0.060
1757011759.604339,9455.743,0.060
1757011759.606408,9457.812,0.060
1757011759.608476,9459.880,0.060
1757011759.610545,9461.949,0.060
1757011759.612613,9464.017,0.060
1757011759.614682,9466.086,0.060
1757011759.616751,9468.154,0.060
1757011759.618819,9470.223,0.060
1757011759.620894,9472.298,0.060
1757011759.622964,9474.367,0.060
1757011759.625032,9476.436,0.060
1757011759.627101,9478.504,0.060
1757011759.629168,9480.571,0.060
1757011759.631236,9482.640,0.060
1757011759.633305,9484.708,0.060
1757011759.635373,9486.776,0.060
1757011759.637442,9488.846,0.060
1757011759.639511,9490.915,0.060
1757011759.641579,9492.982,0.060
1757011759.643648,9495.051,0.060
1757011759.645716,9497.120,0.060
1757011759.647785,9499.188,0.060
1757011759.649853,9501.256,0.060
1757011759.651922,9503.325,0.060
1757011759.653991,9505.394,0.060
1757011759.656025,9507.429,0.060
1757011759.658094,9509.498,0.060
1757011759.660162,9511.566,0.060
1757011759.662231,9513.635,0.060
1757011759.664298,9515.702,0.060
1757011759.666367,9517.771,0.060
1757011759.668435,9519.838,0.060
1757011759.670504,9521.907,0.060
1757011759.672572,9523.975,0.060
1757011759.674641,9526.044,0.060
1757011759.676709,9528.112,0.060
1757011759.678777,9530.180,0.060
1757011759.680844,9532.247,0.060
1757011759.682912,9534.316,0.060
1757011759.684980,9536.383,0.060
1757011759.687048,9538.452,0.060
1757011759.689118,9540.522,0.060
1757011759.691187,9542.591,0.060
1757011759.693256,9544.659,0.060
1757011759.695324,9546.728,0.060
1757011759.697394,9548.797,0.060
1757011759.699462,9550.866,0.060
1757011759.701531,9552.934,0.060
1757011759.703600,9555.004,0.060
1757011759.705669,9557.072,0.060
1757011759.707738,9559.141,0.060
1757011759.709807,9561.210,0.060
1757011759.711876,9563.280,0.060
1757011759.713946,9565.349,0.060
1757011759.716030,9567.433,0.060
1757011759.718099,9569.503,0.060
1757011759.720168,9571.572,0.060
1757011759.722237,9573.641,0.060
1757011759.724304,9575.708,0.060
1757011759.726373,9577.776,0.060
1757011759.728442,9579.845,0.060
1757011759.730511,9581.915,0.060
1757011759.732578,9583.981,0.060
1757011759.734647,9586.050,0.060
1757011759.736716,9588.119,0.060
1757011759.738784,9590.188,0.060
1757011759.740853,9592.256,0.060
1757011759.742922,9594.325,0.060
1757011759.744990,9596.393,0.060
1757011759.747059,9598.463,0.060
1757011759.749128,9600.531,0.060
1757011759.751197,9602.600,0.060
1757011759.753265,9604.668,0.060
1757011759.755333,9606.736,0.060
1757011759.757404,9608.807,0.060
1757011759.759472,9610.876,0.060
1757011759.761542,9612.945,0.060
1757011759.763611,9615.015,0.060
1757011759.765681,9617.084,0.060
1757011759.767749,9619.153,0.060
1757011759.769819,9621.222,0.060
1757011759.771887,9623.291,0.060
1757011759.773956,9625.360,0.060
1757011759.776019,9627.422,0.060
1757011759.778087,9629.490,0.060
1757011759.780155,9631.558,0.060
1757011759.782223,9633.626,0.060
1757011759.784290,9635.693,0.060
1757011759.786359,9637.762,0.060
1757011759.788425,9639.829,0.060
1757011759.790495,9641.898,0.060
1757011759.792564,9643.967,0.060
1757011759.794633,9646.036,0.060
1757011759.796702,9648.105,0.060
1757011759.798771,9650.174,0.060
1757011759.800838,9652.241,0.060
1757011759.802906,9654.309,0.060
1757011759.804973,9656.377,0.060
1757011759.807041,9658.445,0.060
1757011759.809107,9660.511,0.060
1757011759.811175,9662.579,0.060
1757011759.813243,9664.647,0.060
1757011759.815311,9666.714,0.060
1757011759.817379,9668.783,0.060
1757011759.819449,9670.853,0.060
1757011759.821518,9672.922,0.060
1757011759.823587,9674.990,0.060
1757011759.825654,9677.058,0.060
1757011759.827723,9679.126,0.060
1757011759.829791,9681.195,0.060
1757011759.831859,9683.263,0.060
1757011759.833928,9685.331,0.060
1757011759.836012,9687.415,0.060
1757011759.838080,9689.483,0.060
1757011759.840147,9691.550,0.060
1757011759.842216,9693.620,0.060
1757011759.844284,9695.687,0.060
1757011759.846353,9697.756,0.060
1757011759.848421,9699.825,0.060
1757011759.850490,9701.893,0.060
1757011759.852558,9703.961,0.060
1757011759.854625,9706.029,0.060
1757011759.856692,9708.096,0.060
1757011759.858761,9710.164,0.060
1757011759.860828,9712.232,0.060
1757011759.862897,9714.301,0.060
1757011759.864966,9716.370,0.060
1757011759.867034,9718.438,0.060
1757011759.869102,9720.505,0.060
1757011759.871171,9722.574,0.060
1757011759.873243,9724.647,0.060
1757011759.875312,9726.716,0.060
1757011759.877383,9728.787,0.060
1757011759.879451,9730.855,0.060
1757011759.881519,9732.923,0.060
1757011759.883588,9734.992,0.060
1757011759.885657,9737.060,0.060
1757011759.887725,9739.128,0.060
1757011759.889794,9741.197,0.060
1757011759.891863,9743.266,0.060
1757011759.893931,9745.334,0.060
1757011759.896019,9747.422,0.060
1757011759.898088,9749.492,0.060
